2881.0,0.0,0.0,0.0,9.252843706362887e-05,0.00023106438656987174,SELL,0.005777613936133284,BNBBRL,0.03354575,96.64530574999999,6.6453057499999915,True,False,True,False,0.0,0.0,28.57142857142857,True
2876.0,-0.001735508503991623,0.0,0.001735508503991623,9.252843706362887e-05,0.00034676495350264663,SELL,0.005729338317107092,BNBBRL,0.03354575,96.477577,6.477576999999997,True,False,True,False,0.0,0.0,21.05263157894737,True
2876.0,0.0,0.0,0.0,9.252843706362887e-05,0.0003005809100896428,SELL,0.005729338317107092,BNBBRL,0.03354575,96.477577,6.477576999999997,True,False,True,False,0.0,0.0,23.529411764705884,True
2875.0,-0.0003477051460362146,0.0,0.0003477051460362146,9.252843706362887e-05,0.0003237612531587238,SELL,0.005719663043478259,BNBBRL,0.03354575,96.44403125,6.444031249999995,True,False,True,False,0.0,0.0,22.222222222222214,True
2873.0,-0.0006956521739130972,0.0,0.0006956521739130972,4.6312376982745225e-05,0.0003701380647529303,SELL,0.005700292290288894,BNBBRL,0.03354575,96.37693974999999,6.376939749999991,True,False,True,False,0.0,0.0,11.111111111111114,True
2874.0,0.0003480682213714559,0.0003480682213714559,0.0,6.951692507417562e-05,0.0003701380647529303,SELL,0.0057099810368823915,BNBBRL,0.03354575,96.4104855,6.410485499999993,True,False,True,False,0.0,0.0,15.78947368421052,True
2874.0,0.0,0.0,0.0,6.951692507417562e-05,0.0003470460430464284,SELL,0.0057099810368823915,BNBBRL,0.03354575,96.4104855,6.410485499999993,True,False,True,False,0.0,0.0,16.666666666666657,True
2874.0,0.0,0.0,0.0,6.951692507417562e-05,0.0003470460430464284,SELL,0.0057099810368823915,BNBBRL,0.03354575,96.4104855,6.410485499999993,True,False,True,False,0.0,0.0,16.666666666666657,True
2877.0,0.0010438413361169019,0.0010438413361169019,0.0,0.00013910634748196907,0.0003470460430464284,SELL,0.005739006864789711,BNBBRL,0.03354575,96.51112275,6.511122749999998,True,False,True,False,0.0,0.0,28.57142857142857,True
2877.0,0.0,0.0,0.0,0.00013910634748196907,0.0003239460199464084,SELL,0.005739006864789711,BNBBRL,0.03354575,96.51112275,6.511122749999998,True,False,True,False,0.0,0.0,30.0,True
2875.0,-0.0006951685783802564,0.0,0.0006951685783802564,0.00013910634748196907,0.00025475044163623115,SELL,0.005719663043478259,BNBBRL,0.03354575,96.44403125,6.444031249999995,True,False,True,False,0.0,0.0,35.294117647058826,True
2874.0,-0.0003478260869564931,0.0,0.0003478260869564931,0.00013910634748196907,0.00025479069928517893,SELL,0.0057099810368823915,BNBBRL,0.03354575,96.4104855,6.410485499999993,True,False,True,False,0.0,0.0,35.294117647058826,True
2875.0,0.0003479471120388933,0.0003479471120388933,0.0,0.0001623028216178953,0.00025479069928517893,SELL,0.005719663043478259,BNBBRL,0.03354575,96.44403125,6.444031249999995,True,False,True,False,0.0,0.0,38.88888888888889,True
2876.0,0.0003478260869564931,0.0003478260869564931,0.0,0.00018549122741499483,0.00025479069928517893,SELL,0.005729338317107092,BNBBRL,0.03354575,96.477577,6.477576999999997,True,False,True,False,0.0,0.0,42.10526315789474,True
2875.0,-0.0003477051460362146,0.0,0.0003477051460362146,0.0001391788504322496,0.0002779710423542599,SELL,0.005719663043478259,BNBBRL,0.03354575,96.44403125,6.444031249999995,True,False,True,False,0.0,0.0,33.33333333333333,True
2875.0,0.0,0.0,0.0,0.0001391788504322496,0.0002779710423542599,SELL,0.005719663043478259,BNBBRL,0.03354575,96.44403125,6.444031249999995,True,False,True,False,0.0,0.0,33.33333333333333,True
2875.0,0.0,0.0,0.0,0.0001391788504322496,0.00016227047542148506,SELL,0.005719663043478259,BNBBRL,0.03354575,96.44403125,6.444031249999995,True,False,True,False,0.0,0.0,46.15384615384615,True
2872.0,-0.0010434782608695903,0.0,0.0010434782608695903,0.0001391788504322496,0.00023183569281279108,SELL,0.0056905967966573824,BNBBRL,0.03354575,96.343394,6.3433940000000035,True,False,True,False,0.0,0.0,37.5,True
2872.0,0.0,0.0,0.0,0.0001391788504322496,0.0002086553497437101,SELL,0.0056905967966573824,BNBBRL,0.03354575,96.343394,6.3433940000000035,True,False,True,False,0.0,0.0,40.0,True
2872.0,0.0,0.0,0.0,0.0001391788504322496,0.00016227853814950363,SELL,0.0056905967966573824,BNBBRL,0.03354575,96.343394,6.3433940000000035,True,False,True,False,0.0,0.0,46.15384615384615,True
2873.0,0.0003481894150418885,0.0003481894150418885,0.0,0.00013918693001027844,0.00016227853814950363,SELL,0.005700292290288894,BNBBRL,0.03354575,96.37693974999999,6.376939749999991,True,False,True,False,0.0,0.0,46.15384615384615,True
2874.0,0.0003480682213714559,0.0003480682213714559,0.0,0.00016239147810170884,0.00016227853814950363,SELL,0.0057099810368823915,BNBBRL,0.03354575,96.4104855,6.410485499999993,True,False,True,False,0.0,0.0,50.0,True
2876.0,0.0006958942240780086,0.0006958942240780086,0.0,0.0002087844263735761,0.00016227853814950363,SELL,0.005729338317107092,BNBBRL,0.03354575,96.477577,6.477576999999997,True,False,True,False,0.0,0.0,56.25,True
2876.0,0.0,0.0,0.0,0.00013919500396578262,0.00016227853814950363,SELL,0.005729338317107092,BNBBRL,0.03354575,96.477577,6.477576999999997,True,False,True,False,0.0,0.0,46.15384615384615,True
2876.0,0.0,0.0,0.0,0.00013919500396578262,0.00016227853814950363,SELL,0.005729338317107092,BNBBRL,0.03354575,96.477577,6.477576999999997,True,False,True,False,0.0,0.0,46.15384615384615,True
